Object Type,Attribute Name,Brief,Type,Flags,Objects,Default
"","SAI_PORT_ATTR_ARS_ENABLE","","","","",""
"","SAI_PORT_ATTR_ARS_PORT_LOAD_SCALING_FACTOR","Enable historical or past port load quality measure in switch pipeline.","","","",""
"","SAI_PORT_ATTR_ARS_PORT_LOAD_PAST_WEIGHT","","bool","CREATE_AND_SET","","false"
"","SAI_PORT_ATTR_ARS_ENABLE","","","","",""
"","SAI_PORT_ATTR_ARS_PORT_LOAD_PAST_ENABLE","Enable future load quality measure in switch pipeline","","","",""
"","SAI_PORT_ATTR_ARS_PORT_LOAD_FUTURE_WEIGHT","","bool","CREATE_AND_SET","","false"
"","SAI_PORT_ATTR_ARS_ENABLE","","","","",""
"","SAI_PORT_ATTR_ARS_PORT_LOAD_FUTURE_ENABLE","Port is part of primary or alternate path set","bool","CREATE_AND_SET","","false"
"","SAI_PORT_ATTR_ARS_ENABLE","","","","",""
"","SAI_PORT_ATTR_ARS_ALTERNATE_PATH","Gather port debug information.","","","",""
"port_pool","SAI_PORT_POOL_ATTR_START","Port ID","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_PORT",""
"","SAI_PORT_POOL_ATTR_PORT_ID","Buffer pool id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_BUFFER_POOL",""
"","SAI_PORT_POOL_ATTR_BUFFER_POOL_ID","Attach WRED to port pool","","","",""
"","SAI_QUEUE_ATTR_WRED_PROFILE_ID","","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_WRED","SAI_NULL_OBJECT_ID"
"","SAI_PORT_POOL_ATTR_QOS_WRED_PROFILE_ID","End of attributes","","","",""
"","SAI_PORT_POOL_ATTR_END","","","","",""
"","SAI_PORT_POOL_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_PORT_POOL_ATTR_CUSTOM_RANGE_END","","","","",""
"port_serdes","SAI_PORT_SERDES_ATTR_START","Port ID","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_PORT",""
"","SAI_PORT_SERDES_ATTR_PORT_ID","Port serdes control pre-emphasis","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_PREEMPHASIS","Port serdes control idriver","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_IDRIVER","Port serdes control pre-emphasis","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_IPREDRIVER","Port serdes control TX FIR PRE1 filter","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_FIR_PRE1","Port serdes control TX FIR PRE2 filter","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_FIR_PRE2","Port serdes control TX FIR PRE3 filter","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_FIR_PRE3","Port serdes control TX FIR MAIN filter","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_FIR_MAIN","Port serdes control TX FIR POST1 filter","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_FIR_POST1","Port serdes control TX FIR POST2 filter","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_FIR_POST2","Port serdes control TX FIR POST3 filter","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_FIR_POST3","Port serdes control TX FIR attenuation","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_FIR_ATTN","Port serdes control TX PAM4 ratio","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_PAM4_RATIO","Port serdes control TX OUT common mode","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_OUT_COMMON_MODE","Port serdes control TX PMOS common mode","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_PMOS_COMMON_MODE","Port serdes control TX NMOS common mode","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_NMOS_COMMON_MODE","Port serdes control TX PMOS voltage regulator","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_PMOS_VLTG_REG","Port serdes control TX NMOS voltage regulator","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_NMOS_VLTG_REG","Port serdes control TX pre-coding value","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_TX_PRECODING","Port serdes control RX pre-coding value","sai_s32_list_t","CREATE_ONLY","","internal"
"","SAI_PORT_SERDES_ATTR_RX_PRECODING","End of attributes","","","",""
"","SAI_PORT_SERDES_ATTR_END","","","","",""
"","SAI_PORT_SERDES_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_PORT_SERDES_ATTR_CUSTOM_RANGE_END","","","","",""
"port_connector","SAI_PORT_CONNECTOR_ATTR_START","Port ID","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY | KEY","SAI_OBJECT_TYPE_PORT",""
"","SAI_PORT_CONNECTOR_ATTR_SYSTEM_SIDE_PORT_ID","Port ID","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY | KEY","SAI_OBJECT_TYPE_PORT",""
"","SAI_PORT_CONNECTOR_ATTR_LINE_SIDE_PORT_ID","System Side Port ID","sai_object_id_t","CREATE_ONLY","SAI_OBJECT_TYPE_PORT","SAI_NULL_OBJECT_ID"
"","SAI_PORT_CONNECTOR_ATTR_SYSTEM_SIDE_FAILOVER_PORT_ID","Line Side Port ID","sai_object_id_t","CREATE_ONLY","SAI_OBJECT_TYPE_PORT","SAI_NULL_OBJECT_ID"
"","SAI_PORT_CONNECTOR_ATTR_LINE_SIDE_FAILOVER_PORT_ID","Configure the failover mode on port","sai_port_connector_failover_mode_t","CREATE_AND_SET","","SAI_PORT_CONNECTOR_FAILOVER_MODE_DISABLE"
"","SAI_PORT_CONNECTOR_ATTR_FAILOVER_MODE","End of attributes","","","",""
"","SAI_PORT_CONNECTOR_ATTR_END","","","","",""
"","SAI_PORT_CONNECTOR_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_PORT_CONNECTOR_ATTR_CUSTOM_RANGE_END","","","","",""
"qos_map","SAI_QOS_MAP_ATTR_START","QOS Map type","sai_qos_map_type_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_QOS_MAP_ATTR_TYPE","Dot1p to TC Mapping","sai_qos_map_list_t","MANDATORY_ON_CREATE | CREATE_AND_SET","",""
"","SAI_QOS_MAP_ATTR_MAP_TO_VALUE_LIST","End of attributes","","","",""
"","SAI_QOS_MAP_ATTR_END","","","","",""
"","SAI_QOS_MAP_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_QOS_MAP_ATTR_CUSTOM_RANGE_END","","","","",""
"queue","SAI_QUEUE_ATTR_START","Queue type","sai_queue_type_t","MANDATORY_ON_CREATE | CREATE_ONLY | KEY","",""
"","SAI_QUEUE_ATTR_TYPE","Port id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY | KEY","SAI_OBJECT_TYPE_PORT",""
"","SAI_QUEUE_ATTR_PORT","Queue index","sai_uint8_t","MANDATORY_ON_CREATE | CREATE_ONLY | KEY","",""
"","SAI_QUEUE_ATTR_INDEX","Parent scheduler node","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_AND_SET","SAI_OBJECT_TYPE_SCHEDULER_GROUP, SAI_OBJECT_TYPE_PORT",""
"","SAI_QUEUE_ATTR_PARENT_SCHEDULER_NODE","Attach WRED ID to queue","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_WRED","SAI_NULL_OBJECT_ID"
"","SAI_QUEUE_ATTR_WRED_PROFILE_ID","Attach buffer profile to queue","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_BUFFER_PROFILE","SAI_NULL_OBJECT_ID"
"","SAI_QUEUE_ATTR_BUFFER_PROFILE_ID","Attach scheduler to queue","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_SCHEDULER","SAI_NULL_OBJECT_ID"
"","SAI_QUEUE_ATTR_SCHEDULER_PROFILE_ID","Queue pause status","bool","READ_ONLY","",""
"","SAI_QUEUE_ATTR_PAUSE_STATUS","Enable PFC Deadlock Detection and Recovery (DLDR) on a lossless queue.","","","",""
"","SAI_SWITCH_ATTR_PFC_TC_DLD_INTERVAL","","bool","CREATE_AND_SET","","false"
"","SAI_QUEUE_ATTR_ENABLE_PFC_DLDR","Start PFC deadlock recovery on a lossless queue.","bool","CREATE_AND_SET","","false"
"","SAI_QUEUE_ATTR_PFC_DLR_INIT","Queue bind point for TAM object","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_TAM","empty"
"","SAI_QUEUE_ATTR_TAM_OBJECT","Control for buffered and incoming packets on a queue undergoing PFC Deadlock Recovery.","sai_packet_action_t","CREATE_AND_SET","","SAI_PACKET_ACTION_DROP"
"","SAI_QUEUE_ATTR_PFC_DLR_PACKET_ACTION","Queue PFC continuous deadlock state","sai_queue_pfc_continuous_deadlock_state_t","READ_ONLY","",""
"","SAI_QUEUE_ATTR_PFC_CONTINUOUS_DEADLOCK_STATE","Set queue statistics counting mode","sai_stats_count_mode_t","CREATE_AND_SET","","SAI_STATS_COUNT_MODE_PACKET_AND_BYTE"
"","SAI_QUEUE_ATTR_STATS_COUNT_MODE","Attach counter object list","","","",""
"","SAI_COUNTER_ATTR_TYPE","","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","empty"
"","SAI_QUEUE_ATTR_SELECTIVE_COUNTER_LIST","End of attributes","","","",""
"","SAI_QUEUE_ATTR_END","","","","",""
"","SAI_QUEUE_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_QUEUE_ATTR_CUSTOM_RANGE_END","","","","",""
"route_entry","SAI_ROUTE_ENTRY_ATTR_START","Packet action","sai_packet_action_t","CREATE_AND_SET","","SAI_PACKET_ACTION_FORWARD"
"","SAI_ROUTE_ENTRY_ATTR_PACKET_ACTION","Generate User Defined Trap ID for trap/log actions","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_HOSTIF_USER_DEFINED_TRAP","SAI_NULL_OBJECT_ID"
"","SAI_ROUTE_ENTRY_ATTR_USER_TRAP_ID","Next hop or next hop group id for the packet, or a router interface","","","",""
"","SAI_SWITCH_ATTR_CPU_PORT","","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_NEXT_HOP, SAI_OBJECT_TYPE_NEXT_HOP_GROUP, SAI_OBJECT_TYPE_ROUTER_INTERFACE, SAI_OBJECT_TYPE_PORT","SAI_NULL_OBJECT_ID"
"","SAI_ROUTE_ENTRY_ATTR_NEXT_HOP_ID","User based Meta Data","","","",""
"","SAI_SWITCH_ATTR_ROUTE_DST_USER_META_DATA_RANGE","","sai_uint32_t","CREATE_AND_SET","","0"
"","SAI_ROUTE_ENTRY_ATTR_META_DATA","Route entry IP address family","sai_ip_addr_family_t","READ_ONLY","",""
"","SAI_ROUTE_ENTRY_ATTR_IP_ADDR_FAMILY","Attach a counter","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","SAI_NULL_OBJECT_ID"
"","SAI_ROUTE_ENTRY_ATTR_COUNTER_ID","Route Prefix Aggregation ID","sai_uint32_t","CREATE_AND_SET","","0"
"","SAI_ROUTE_ENTRY_ATTR_PREFIX_AGG_ID","End of attributes","","","",""
"","SAI_ROUTE_ENTRY_ATTR_END","","","","",""
"","SAI_ROUTE_ENTRY_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_ROUTE_ENTRY_ATTR_CUSTOM_RANGE_END","","","","",""
"router_interface","SAI_ROUTER_INTERFACE_ATTR_START","Virtual router id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_VIRTUAL_ROUTER",""
"","SAI_ROUTER_INTERFACE_ATTR_VIRTUAL_ROUTER_ID","Router interface type","sai_router_interface_type_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_ROUTER_INTERFACE_ATTR_TYPE","Associated Port, System Port or LAG object id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_PORT, SAI_OBJECT_TYPE_LAG, SAI_OBJECT_TYPE_SYSTEM_PORT",""
"","SAI_ROUTER_INTERFACE_ATTR_TYPE","","","","",""
"","SAI_ROUTER_INTERFACE_ATTR_PORT_ID","Associated Vlan","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_VLAN",""
"","SAI_ROUTER_INTERFACE_ATTR_TYPE","","","","",""
"","SAI_ROUTER_INTERFACE_ATTR_VLAN_ID","Outer Vlan","sai_uint16_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_ROUTER_INTERFACE_ATTR_TYPE","","","","",""
"","SAI_ROUTER_INTERFACE_ATTR_OUTER_VLAN_ID","Inner Vlan","sai_uint16_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_ROUTER_INTERFACE_ATTR_TYPE","","","","",""
"","SAI_ROUTER_INTERFACE_ATTR_INNER_VLAN_ID","Associated 1D Bridge","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_BRIDGE",""
"","SAI_ROUTER_INTERFACE_ATTR_TYPE","","","","",""
"","SAI_ROUTER_INTERFACE_ATTR_BRIDGE_ID","MAC Address","","","",""
"","SAI_ROUTER_INTERFACE_ATTR_TYPE","","sai_mac_t","CREATE_AND_SET","",""
"","SAI_VIRTUAL_ROUTER_ATTR_SRC_MAC_ADDRESS","","","","","attrvalue SAI_VIRTUAL_ROUTER_ATTR_SRC_MAC_ADDRESS"
"","SAI_ROUTER_INTERFACE_ATTR_SRC_MAC_ADDRESS","Admin V4 state","bool","CREATE_AND_SET","","true"
"","SAI_ROUTER_INTERFACE_ATTR_ADMIN_V4_STATE","Admin V6 state","bool","CREATE_AND_SET","","true"
"","SAI_ROUTER_INTERFACE_ATTR_ADMIN_V6_STATE","MTU","sai_uint32_t","CREATE_AND_SET","","1514"
"","SAI_ROUTER_INTERFACE_ATTR_MTU","RIF bind point for ingress ACL object","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_ACL_TABLE, SAI_OBJECT_TYPE_ACL_TABLE_GROUP","SAI_NULL_OBJECT_ID"
"","SAI_ROUTER_INTERFACE_ATTR_INGRESS_ACL","RIF bind point for egress ACL object","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_ACL_TABLE, SAI_OBJECT_TYPE_ACL_TABLE_GROUP","SAI_NULL_OBJECT_ID"
"","SAI_ROUTER_INTERFACE_ATTR_EGRESS_ACL","Packet action when neighbor table lookup miss for this router interface","sai_packet_action_t","CREATE_AND_SET","","SAI_PACKET_ACTION_TRAP"
"","SAI_ROUTER_INTERFACE_ATTR_NEIGHBOR_MISS_PACKET_ACTION","V4 mcast enable","bool","CREATE_AND_SET","","false"
"","SAI_ROUTER_INTERFACE_ATTR_V4_MCAST_ENABLE","V6 mcast enable","bool","CREATE_AND_SET","","false"
"","SAI_ROUTER_INTERFACE_ATTR_V6_MCAST_ENABLE","Packet action when a packet ingress and gets routed on the same RIF","sai_packet_action_t","CREATE_AND_SET","","SAI_PACKET_ACTION_FORWARD"
"","SAI_ROUTER_INTERFACE_ATTR_LOOPBACK_PACKET_ACTION","RIF creation is a virtual RIF.","bool","CREATE_ONLY","","false"
"","SAI_ROUTER_INTERFACE_ATTR_IS_VIRTUAL","NAT Zone ID","sai_uint8_t","CREATE_AND_SET","","0"
"","SAI_ROUTER_INTERFACE_ATTR_NAT_ZONE_ID","To enable/disable Decrement TTL","bool","CREATE_AND_SET","","false"
"","SAI_ROUTER_INTERFACE_ATTR_DISABLE_DECREMENT_TTL","Admin MPLS state","bool","CREATE_AND_SET","","false"
"","SAI_ROUTER_INTERFACE_ATTR_ADMIN_MPLS_STATE","Set router interface statistics counting mode","sai_stats_count_mode_t","CREATE_AND_SET","","SAI_STATS_COUNT_MODE_PACKET_AND_BYTE"
"","SAI_ROUTER_INTERFACE_ATTR_STATS_COUNT_MODE","Attach counter object list","","","",""
"","SAI_COUNTER_ATTR_TYPE","","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","empty"
"","SAI_ROUTER_INTERFACE_ATTR_SELECTIVE_COUNTER_LIST","End of attributes","","","",""
"","SAI_ROUTER_INTERFACE_ATTR_END","","","","",""
"","SAI_ROUTER_INTERFACE_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_ROUTER_INTERFACE_ATTR_CUSTOM_RANGE_END","","","","",""
"rpf_group","SAI_RPF_GROUP_ATTR_START","Number of RPF interfaces in the group","sai_uint32_t","READ_ONLY","",""
"","SAI_RPF_GROUP_ATTR_RPF_INTERFACE_COUNT","RPF member list","sai_object_list_t","READ_ONLY","SAI_OBJECT_TYPE_RPF_GROUP_MEMBER",""
"","SAI_RPF_GROUP_ATTR_RPF_MEMBER_LIST","End of attributes","","","",""
"","SAI_RPF_GROUP_ATTR_END","","","","",""
"","SAI_RPF_GROUP_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_RPF_GROUP_ATTR_CUSTOM_RANGE_END","","","","",""
"rpf_group_member","SAI_RPF_GROUP_MEMBER_ATTR_START","RPF interface group id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_RPF_GROUP",""
"","SAI_RPF_GROUP_MEMBER_ATTR_RPF_GROUP_ID","RPF interface id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_ROUTER_INTERFACE",""
"","SAI_RPF_GROUP_MEMBER_ATTR_RPF_INTERFACE_ID","End of attributes","","","",""
"","SAI_RPF_GROUP_MEMBER_ATTR_END","","","","",""
"","SAI_RPF_GROUP_MEMBER_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_RPF_GROUP_MEMBER_ATTR_CUSTOM_RANGE_END","","","","",""
"samplepacket","SAI_SAMPLEPACKET_ATTR_START","Sampling rate of type.","sai_uint32_t","MANDATORY_ON_CREATE | CREATE_AND_SET","",""
"","SAI_SAMPLEPACKET_ATTR_SAMPLE_RATE","Samplepacket switching type","sai_samplepacket_type_t","CREATE_ONLY","","SAI_SAMPLEPACKET_TYPE_SLOW_PATH"
"","SAI_SAMPLEPACKET_ATTR_TYPE","Samplepacket mode.","sai_samplepacket_mode_t","CREATE_ONLY","","SAI_SAMPLEPACKET_MODE_EXCLUSIVE"
"","SAI_SAMPLEPACKET_ATTR_MODE","Enable truncation of sampled packets","bool","CREATE_AND_SET","","false"
"","SAI_SAMPLEPACKET_ATTR_TRUNCATE_ENABLE","Truncate size. Truncate sampled packets to this size to reduce traffic bandwidth","","","",""
"","SAI_SAMPLEPACKET_ATTR_TRUNCATE_ENABLE","","sai_uint32_t","CREATE_AND_SET","","internal"
"","SAI_SAMPLEPACKET_ATTR_TRUNCATE_ENABLE","","","","",""
"","SAI_SAMPLEPACKET_ATTR_TRUNCATE_SIZE","End of attributes","","","",""
"","SAI_SAMPLEPACKET_ATTR_END","","","","",""
"","SAI_SAMPLEPACKET_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_SAMPLEPACKET_ATTR_CUSTOM_RANGE_END","","","","",""
"scheduler","SAI_SCHEDULER_ATTR_START","Scheduling algorithm","sai_scheduling_type_t","CREATE_AND_SET","","SAI_SCHEDULING_TYPE_WRR"
"","SAI_SCHEDULER_ATTR_SCHEDULING_TYPE","Scheduling algorithm weight","sai_uint8_t","CREATE_AND_SET","","1"
"","SAI_SCHEDULER_ATTR_SCHEDULING_TYPE","","","","",""
"","SAI_SCHEDULER_ATTR_SCHEDULING_WEIGHT","Sharper","sai_meter_type_t","CREATE_AND_SET","","SAI_METER_TYPE_BYTES"
"","SAI_SCHEDULER_ATTR_METER_TYPE","Guaranteed Bandwidth shape rate [bytes/sec or PPS]","sai_uint64_t","CREATE_AND_SET","","0"
"","SAI_SCHEDULER_ATTR_MIN_BANDWIDTH_RATE","Guaranteed Burst for Bandwidth shape rate [Bytes or Packets]","sai_uint64_t","CREATE_AND_SET","","0"
"","SAI_SCHEDULER_ATTR_MIN_BANDWIDTH_BURST_RATE","Maximum Bandwidth shape rate [bytes/sec or PPS]","sai_uint64_t","CREATE_AND_SET","","0"
"","SAI_SCHEDULER_ATTR_MAX_BANDWIDTH_RATE","Maximum Burst for Bandwidth shape rate [bytes or Packets]","sai_uint64_t","CREATE_AND_SET","","0"
"","SAI_SCHEDULER_ATTR_MAX_BANDWIDTH_BURST_RATE","End of attributes","","","",""
"","SAI_SCHEDULER_ATTR_END","","","","",""
"","SAI_SCHEDULER_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_SCHEDULER_ATTR_CUSTOM_RANGE_END","","","","",""
"scheduler_group","SAI_SCHEDULER_GROUP_ATTR_START","Number of queues/groups childs added to scheduler","sai_uint32_t","READ_ONLY","",""
"","SAI_SCHEDULER_GROUP_ATTR_CHILD_COUNT","Scheduler Group child object id list","sai_object_list_t","READ_ONLY","SAI_OBJECT_TYPE_SCHEDULER_GROUP, SAI_OBJECT_TYPE_QUEUE",""
"","SAI_SCHEDULER_GROUP_ATTR_CHILD_LIST","Scheduler group on port","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_PORT",""
"","SAI_SCHEDULER_GROUP_ATTR_PORT_ID","Scheduler group level","sai_uint8_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_SCHEDULER_GROUP_ATTR_LEVEL","Maximum Number of childs on group","sai_uint8_t","MANDATORY_ON_CREATE | CREATE_ONLY","",""
"","SAI_SCHEDULER_GROUP_ATTR_MAX_CHILDS","Scheduler id","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_SCHEDULER","SAI_NULL_OBJECT_ID"
"","SAI_SCHEDULER_GROUP_ATTR_SCHEDULER_PROFILE_ID","Scheduler group parent node","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_AND_SET","SAI_OBJECT_TYPE_SCHEDULER_GROUP, SAI_OBJECT_TYPE_PORT",""
"","SAI_SCHEDULER_GROUP_ATTR_PARENT_NODE","End of attributes","","","",""
"","SAI_SCHEDULER_GROUP_ATTR_END","","","","",""
"","SAI_SCHEDULER_GROUP_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_SCHEDULER_GROUP_ATTR_CUSTOM_RANGE_END","","","","",""
"srv6_sidlist","SAI_COUNTER_ATTR_TYPE","","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","empty"
"","SAI_COUNTER_ATTR_TYPE","End of attributes","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","empty"
"","SAI_COUNTER_ATTR_TYPE","End of attributes","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","empty"
"","SAI_COUNTER_ATTR_TYPE","End of attributes","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","empty"
"","SAI_COUNTER_ATTR_TYPE","End of attributes","sai_object_list_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","empty"
"my_sid_entry","SAI_MY_SID_ENTRY_ATTR_START","Endpoint Function","sai_my_sid_entry_endpoint_behavior_t","MANDATORY_ON_CREATE | CREATE_AND_SET","",""
"","SAI_MY_SID_ENTRY_ATTR_ENDPOINT_BEHAVIOR","Flavor for End, End.X and End.T functions","sai_my_sid_entry_endpoint_behavior_flavor_t","CREATE_AND_SET","","SAI_MY_SID_ENTRY_ENDPOINT_BEHAVIOR_FLAVOR_NONE"
"","SAI_MY_SID_ENTRY_ATTR_ENDPOINT_BEHAVIOR","","","","",""
"","SAI_MY_SID_ENTRY_ATTR_ENDPOINT_BEHAVIOR_FLAVOR","Packet action","sai_packet_action_t","CREATE_AND_SET","","SAI_PACKET_ACTION_FORWARD"
"","SAI_MY_SID_ENTRY_ATTR_PACKET_ACTION","Packet priority for trap/log actions","sai_uint8_t","CREATE_AND_SET","","0"
"","SAI_MY_SID_ENTRY_ATTR_TRAP_PRIORITY","Next hop for cross-connect functions","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_NEXT_HOP, SAI_OBJECT_TYPE_NEXT_HOP_GROUP, SAI_OBJECT_TYPE_ROUTER_INTERFACE","SAI_NULL_OBJECT_ID"
"","SAI_MY_SID_ENTRY_ATTR_ENDPOINT_BEHAVIOR","","","","",""
"","SAI_MY_SID_ENTRY_ATTR_NEXT_HOP_ID","Tunnel id for decapsulation","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_TUNNEL","SAI_NULL_OBJECT_ID"
"","SAI_MY_SID_ENTRY_ATTR_ENDPOINT_BEHAVIOR","","","","",""
"","SAI_MY_SID_ENTRY_ATTR_TUNNEL_ID","VRF for decapsulation and specific table lookup functions","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_VIRTUAL_ROUTER","SAI_NULL_OBJECT_ID"
"","SAI_MY_SID_ENTRY_ATTR_ENDPOINT_BEHAVIOR","","","","",""
"","SAI_MY_SID_ENTRY_ATTR_VRF","Attach a counter","sai_object_id_t","CREATE_AND_SET","SAI_OBJECT_TYPE_COUNTER","SAI_NULL_OBJECT_ID"
"","SAI_MY_SID_ENTRY_ATTR_COUNTER_ID","End of attributes","","","",""
"","SAI_MY_SID_ENTRY_ATTR_END","","","","",""
"","SAI_MY_SID_ENTRY_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_MY_SID_ENTRY_ATTR_CUSTOM_RANGE_END","","","","",""
"stp","SAI_STP_ATTR_START","VLANs attached to STP instance","sai_vlan_list_t","READ_ONLY","",""
"","SAI_STP_ATTR_VLAN_LIST","Bridge attached to STP instance","sai_object_id_t","READ_ONLY","SAI_OBJECT_TYPE_BRIDGE",""
"","SAI_STP_ATTR_BRIDGE_ID","Port member list","sai_object_list_t","READ_ONLY","SAI_OBJECT_TYPE_STP_PORT",""
"","SAI_STP_ATTR_PORT_LIST","End of attributes","","","",""
"","SAI_STP_ATTR_END","","","","",""
"","SAI_STP_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_STP_ATTR_CUSTOM_RANGE_END","","","","",""
"stp_port","SAI_STP_PORT_ATTR_START","STP id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_STP",""
"","SAI_STP_PORT_ATTR_STP","Bridge Port id","sai_object_id_t","MANDATORY_ON_CREATE | CREATE_ONLY","SAI_OBJECT_TYPE_BRIDGE_PORT",""
"","SAI_STP_PORT_ATTR_BRIDGE_PORT","STP port state","sai_stp_port_state_t","MANDATORY_ON_CREATE | CREATE_AND_SET","",""
"","SAI_STP_PORT_ATTR_STATE","End of attributes","","","",""
"","SAI_STP_PORT_ATTR_END","","","","",""
"","SAI_STP_PORT_ATTR_CUSTOM_RANGE_START","","","","",""
"","SAI_STP_PORT_ATTR_CUSTOM_RANGE_END","","","","",""
"switch_tunnel","SAI_SWITCH_TUNNEL_ATTR_START","Tunnel type key","sai_tunnel_type_t","MANDATORY_ON_CREATE | CREATE_ONLY | KEY","",""
